time,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,altitude
0.53,-0.04597002721340979,-0.08025313668740748,76.75161027508302,-0.001959594062634551,0.00029170619298244743,0.0001954914394434686,7.108676744267496
0.54,-0.002997832503205161,-0.018442648404297355,76.82641475264003,0.001175082877380615,-0.0010978978267353512,-4.6678175960432974e-05,8.195219823524862
0.55,-0.05096638424342377,0.012458932859134715,76.92741545963791,9.086203150719208e-05,0.0001944703270983158,-0.00022315384906532456,9.317948579607746
0.56,0.02961092882225519,0.05448132035252294,76.92590088915695,-0.001878587891984903,-0.00045231496906144946,-0.0009472807801740832,9.021512353408102
0.5700000000000001,0.02400480584343012,-0.06022840976370498,77.06946216969295,0.0007070299593551889,-0.0007948434465831086,0.0012115727895581241,8.794233245799425
0.58,0.03858958020169017,0.02409421377481042,77.07312032079821,-0.001363629611021855,-0.0004805624576460551,0.00045211255151250457,9.497702563516555
0.59,-0.0428933209567488,-0.02049491450350706,77.24339341305165,-0.002721595826925071,0.0024226302095931352,-0.0001431778190365307,9.37807528136377
0.6,-0.027016674658585944,-0.07083485098121658,77.23949097780527,-0.001255496120992615,0.0006192945478732994,0.0018550755415559581,11.165172391888992
0.61,0.07025696485582576,0.02010953245630577,77.36679633652368,-0.0010962107463473036,-0.0011827683513921823,0.00047801465191699556,10.893050923749179
0.62,0.09992002724661751,-0.06511505510201497,77.3606091769983,-0.0023654332498504764,0.00048381778401615776,-6.81942603736258e-05,10.979811100065959
0.63,-0.01235491666277026,-0.03093817958954702,77.44929021941563,-0.0031755402251710534,-0.0006959503254422992,-0.001552481759900458,11.231364935529967
0.64,-0.08462906296452115,-0.0625634686493494,77.522988813926,-0.0043329168049850856,-9.911856437961369e-05,0.0009308006201949307,11.72930240378032
0.65,0.030904364727195113,-0.02308940606996853,77.54322638404399,-0.0021469373340817915,0.0001548231951123498,-0.00037619636511470185,11.698560342914458
0.66,0.049321689839760534,0.02618606837532643,77.6996189598327,-0.0029220849890737336,0.0007086607074207998,0.0024263077472747464,12.756252821302503
0.67,-0.01644808684520029,-0.04043909732523142,77.69008168978552,-0.0037729298252773906,-0.00017406097488704235,-0.000249816237192391,13.396065361149168
0.68,0.028114989937464266,0.02404077829124216,77.80938766820181,-0.002584973887172378,-0.0007501188626606965,0.0005081530843800344,13.157619283398484
0.6900000000000001,0.05413334056280509,-0.05875845064622355,77.91005868192102,-0.0037172273391047972,0.0004478215436274326,-0.0005943566714963,13.486859060555801
0.7000000000000001,-0.04478264370752404,-0.0129647802113581,77.9472088278771,-0.003157483235537167,-0.0002986087819355209,-0.00012258445590576615,13.940273805956936
0.71,-0.02833707456588892,-0.041766575097195585,78.02977974718902,-0.006155701333284211,0.000293706044843835,0.0005951713835684079,14.10506426075305
0.72,-0.08195116638046279,-0.07030023467322989,78.17339423400388,-0.005429008000378312,0.0002967479516064545,0.0012633573022084183,14.815958307833448
0.73,-0.06946584119181325,-0.013897432220173898,78.1833835170983,-0.00470781386567648,-0.0011212277358424556,0.00048142751594323636,16.29433172703225
0.74,-0.049784494735810356,0.001395372571096315,78.26082859071904,-0.006134144703196709,0.0022435377652451458,-0.0014325430447171804,15.920628453793427
0.75,0.002401599491954798,0.023537491326400227,78.26337654619907,-0.006818188154492598,-0.0006999454469682537,2.8403707298851418e-05,17.178039130531936
0.76,-0.03250482613889348,-0.00023380138407115905,78.41919304155658,-0.008715127878610096,4.495390821516062e-05,0.0013519496134327027,16.21778764959134
0.77,0.015180186544734901,-0.06443189309550929,78.49403865348482,-0.008433910398434111,-0.0016539550354336412,-0.0006710796663213643,16.55096914840442
0.78,0.06445192040129864,0.08149330936114421,78.53328919629634,-0.009227861895927052,0.0011696220717700228,-0.0006295071775382194,18.23294989296019
0.79,0.08077381338727559,-0.045040299852001336,78.62895708322772,-0.006034790891254525,0.0007007556882175242,0.0002776567477128237,18.942385433389205
0.8,-0.06216406976062904,0.012112019493959,78.65034701376194,-0.008275152596140839,-0.00028318542883155163,-0.00161688216991963,18.725473927533002
0.81,0.07384579036055369,0.0009066882387354577,78.79171020086375,-0.008589225958996353,-0.0007673254563013067,0.00016648981991923466,20.7287037297708
0.8200000000000001,-0.017133521463405254,0.074139018433003,78.9514921271219,-0.009160138023007719,0.001795983173231981,0.0004728943590234191,20.13661815477826
0.8300000000000001,0.040066259842201565,-0.0017877905022408713,78.95131158144483,-0.009952511099929236,-0.0005307166094446918,0.0006327941035372185,20.675892615492607
0.84,-0.03654181130884034,-0.050188936879977414,79.0625027318463,-0.011208271877078579,0.000976443978612873,-0.0003583198850557335,21.478182101208727
0.85,0.04532620546319768,-0.033564810156819225,79.11633453439556,-0.011518384978896373,0.00022407188876954033,-0.0001524229785997442,22.06164644330135
0.86,-0.02215929602625411,-0.11340153490883417,79.14355649191322,-0.014003819028245039,-0.0002827548800658623,-0.0008216579164365935,21.730798556538424
0.87,0.07671971752290198,0.009590363436673917,79.22671417549319,-0.013876833188154703,-0.0012337013616512892,-0.00011296409801519103,22.593365638145563
0.88,-0.12895210742874375,0.004750852432698578,79.28195194396788,-0.012006979302967609,-0.00022101123277025006,9.123755565095035e-05,23.532483581050627
0.89,0.022827132611646827,-0.06977128072927749,79.39405648380398,-0.01312904717292929,0.0004317780143612032,0.0006976608375438979,23.949276335166
0.9,-0.056832662948317625,-0.09598187266124274,79.47087651771936,-0.015603542534161978,0.0013089771352249838,-0.0006905529389277987,24.912766025836632
0.91,0.02410791406948814,0.023512043814832018,79.57675827750691,-0.014501981220322228,0.00013264186219132603,-0.001471815930571647,25.709489948132312
0.92,-0.026177210483910144,-0.01726059501143538,79.69676405255046,-0.015338559684256925,0.0006947974361979411,0.0011229498279290088,25.486301593288296
0.93,-0.007641716764579878,-0.06398580609523444,79.66266682231232,-0.01768472630091649,-0.0012186142353776228,0.000786582069302918,26.096527547864248
0.9400000000000001,-0.025090127053381723,-0.05683617893630308,79.7540034030405,-0.01814749782394852,-0.0010670089897913872,0.0004248390278042594,27.843097094645387
0.9500000000000001,0.017653487535385756,0.012899239462692669,79.75217389596764,-0.015598367368967513,-0.0011417097157961134,-0.0008750817930193814,28.120762950233445
0.96,-0.02351185405819574,-0.13995356919306937,79.92172633068631,-0.017185694029633485,-0.000103550872039899,0.0003394095099249008,28.63218752125454
0.97,-0.03145389480194592,-0.07194086236094656,80.0908462139034,-0.0186675025813891,-0.00019719985584804693,0.0012662847748606074,28.803198804714455
0.98,0.01043934726572637,-0.07784619376847526,80.05397740227801,-0.018353588837526073,0.0011554268100334882,0.0004960529153586669,29.340625016685415
0.99,-0.0051954463204592904,-0.03385828809205944,80.1806214452013,-0.02090039675327018,0.0001987624061410845,0.002138135207154144,29.358907514013254
1.0,0.009834725060608816,0.004398381330887151,80.1393965659867,-0.021594209370575473,0.001226820045775532,-0.0010487341335602383,30.116637280417656
1.01,-0.017936116059707487,-0.03031009719833485,80.07025765506964,-0.019034848156223808,0.00026778387313465416,0.0008825343688418489,31.399987270839706
1.02,-0.014189951084720365,0.10080847742735682,80.00919860804007,-0.021721127151013653,-0.0002797490796988947,0.0007826388903068286,32.36806928768109
1.03,0.06842097032961478,-0.07106095833263393,79.84341808092863,-0.023129092200044932,-0.00025197326854457986,-0.0018007081838611184,32.42145426813259
1.04,-0.009107227227663767,-0.02432592317720047,79.62538016131388,-0.021936392371784488,-0.0006092674436050834,0.0001680544496541921,33.64353642034332
1.05,0.0017206302332902499,-0.022495264456443908,79.56603091808127,-0.022821927663283323,0.0014649486457048435,0.00012078345470792718,33.4397499915499
1.06,-0.039775259994321965,-0.03681926791417006,79.33868409557718,-0.024084972745377683,-1.8143405274825898e-05,0.0006681996773413229,34.78811670774738
1.07,0.041803560581324437,0.03680374160909311,79.28215398992829,-0.024457159583873067,-0.0007073142542376471,0.0009063592661679908,35.30948722233111
1.08,0.01984834416471555,-0.03314389218447068,79.07030913670424,-0.023406262092427348,-0.0005845960102967079,0.00033017747554622514,36.541933279389625
1.09,-0.08575326657334684,0.023588606270370932,78.85252614773,-0.025378685307603288,-0.0014766535418069225,4.274352701011418e-05,37.72620858402113
1.1,-0.012910719757174689,0.003108265023476449,78.75156551932433,-0.02564424831161883,1.249041688669106e-06,-0.00022094409533544447,37.427180379587206
1.11,0.001324426401904705,-0.1349111592746216,78.72325903239022,-0.027312020044233613,-0.0016301261325158058,0.0014169786752214854,37.97649054560385
1.12,0.060961280900964636,0.0425074573631687,78.59980821457728,-0.028217173505715596,-0.00043437334010400014,0.0008414110707501362,39.07146173086069
1.1300000000000001,-0.013470216414416484,-0.11216835668223489,78.32849268958675,-0.02710500388165075,1.5804760220291083e-05,0.0004401726623248159,39.123375235298425
1.1400000000000001,-0.11667269482665779,-0.014281870086648139,78.13832920760473,-0.028276582951431116,0.0013529161665516752,0.00024847417142631053,40.9715501623597
1.1500000000000001,0.016528844004999918,-0.026993597626692095,78.05781177062738,-0.026928354154963113,0.0009170349659090547,2.4093937917249727e-05,41.2199949314895
1.16,-0.03159670179535714,-0.07590053088115162,77.96565933282182,-0.027438101884723086,-0.0013731843677182553,0.0005947047883655708,41.64034944444966
1.17,-0.055607025318217845,0.014420147840050974,77.77482163980098,-0.029671693186911926,0.0008811777027692605,0.0003352176261864094,42.872051533042246
1.18,-0.05849915443361115,0.01282732655300747,77.66164571969306,-0.027092911590276433,-0.0011940819819065696,0.0008095642950243508,42.844966574192384
1.19,-0.017511498020084705,0.059063799100449454,77.48692080587159,-0.02909909759415456,0.0003807253786081891,0.0009630556839118714,44.11980959519846
1.2,0.06601365781748299,-0.014894192122913777,77.28779346547682,-0.029578072131013523,-0.0013150415100230386,0.0013261153574349658,44.812794558261245
1.21,0.01913501708630949,0.02294326562914008,77.2573864624983,-0.030715014473253338,-0.0007208767844545564,-0.0014471537978258317,46.19976786886981
1.22,-0.015821698980963993,0.011282639605428722,77.00511320929085,-0.02746222842815632,-0.0005975875081246415,-0.00023807759204993697,46.19405547686371
1.23,-0.012928548776088584,-0.015861939644335778,76.92951000189937,-0.028995322970337953,0.0002548666820341517,-0.0010825025486676,47.38784091778416
1.24,0.01832399233030653,-0.00530630679972361,76.70852080542272,-0.02976875600289386,-0.0007144608940715315,-0.0013907368026688093,47.701518829528595
1.25,0.03892110905001375,-0.06253603897015526,76.47939973752523,-0.029968818160795527,-0.001236712156013104,-0.0017126267998979344,48.3423056002872
1.26,0.05561741310933315,0.003727750746913075,76.4536717035405,-0.02891723124358781,0.0003671448531656514,-0.00154180311136813,49.14112143356853
1.27,-0.03039805398674776,-0.022634917922681404,76.23200487463697,-0.028771458361851233,0.0005731194474806012,-0.0004483312944574615,51.32906551770581
1.28,-0.018117869576562688,0.01574911518048824,76.15480115723074,-0.02790244988804624,-0.0003715188880434962,0.00043507039221073754,50.998852184520814
1.29,0.011885430766078226,-0.03810001338771677,75.98118700860232,-0.027242506120314456,-0.0017629127313762238,1.5710116849166865e-05,51.697312248644344
1.3,-0.05465850316027429,-0.04667458045753408,75.81522735185776,-0.028609076773255016,-0.0008870502794061968,-9.53548733039168e-05,53.798185432242526
1.31,0.018296678877995326,0.03334389419362181,75.6202428514886,-0.02689081545517628,-0.0015905064749982957,0.0021095054787669395,54.46940335838982
1.32,0.020968085150518588,0.016485027660872325,75.53250292090125,-0.02583043373039992,-0.0007671999120614807,-0.0012889387515580685,54.192051039932466
1.33,-0.04434697373587408,0.01112430867165375,75.45018816379732,-0.02849021265871577,-0.0003466706154725971,-0.00010825078827006519,55.876334264200125
1.34,-0.037401664632071875,0.17087169194600904,75.16487529602347,-0.026445286859790248,0.002447085952839211,-0.0013424853358709437,55.503725384767385
1.35,-0.02340876750927314,0.031578007645397435,75.08960728148715,-0.02773489769996172,-0.0011539205170593935,-0.0001936368059437485,56.97602107401226
1.36,0.034733006433807355,0.021981994073688976,74.95003025453047,-0.024944730881048503,-0.00040319805721761006,0.0017118961791486764,58.7660729661882
1.37,0.05080139719998183,-0.03701840192932244,74.70659918236909,-0.024262941498425387,-0.0029750390949122643,0.0006671076439817655,58.43719067041361
1.3800000000000001,-0.018650817499051512,0.11658659354851406,74.64993856752938,-0.02352261621231445,0.0016105450000008146,-0.0010634995327424143,61.19144343234157
1.3900000000000001,-0.022225832897877846,0.04974365155280065,74.4294056532355,-0.022612531825033384,-0.0030036518777891825,9.069008632597236e-05,60.79144706334055
1.4000000000000001,-0.02633702572055601,0.02874490622224743,74.30359467403477,-0.02272610419242828,0.00021255069574392904,-0.0007709268909382703,61.27776698423479
1.41,0.08334760222552681,-0.024019377181522,74.06879609983207,-0.02137889892829536,-0.0005431878386318097,-0.00010353051567394073,62.502531423784895
1.42,-0.008279042341117758,0.11584969739443157,74.02352625311532,-0.020646807858193356,5.9579502570103975e-05,0.000317662472178469,63.36882270337543
1.43,0.0031320272530007028,0.03859842400966879,73.83551923184129,-0.020834981518972517,-0.0023956869803993743,-0.0019047533958191506,65.11323697585561
1.44,-0.1383358234985851,0.013680411837324963,73.73011302570161,-0.0196268960277199,-0.0009911430848359559,-0.001389740362175479,65.8095521315845
1.45,-0.06894527088124477,0.03190863995052745,73.66055850685876,-0.01847674073312579,-0.0013585680404037842,-0.0011908684394472545,65.73410771200103
1.46,0.07789460216058718,0.013727324522796812,73.49340191458866,-0.01720063347411347,0.0005874981718486089,6.287832229690412e-05,67.45949837256045
1.47,-0.024234135557559475,0.06290334995681489,73.1857107157758,-0.017425843629698488,1.6186123879931985e-05,-0.0010533306099903342,68.5566288547192
1.48,-0.02460226778707747,0.05175138932665083,73.00364891202814,-0.016460568425265932,-0.0006793699253167847,-0.0006405397803315874,70.50146171922174
1.49,0.04506179142933922,0.0355749932285881,72.87318328483676,-0.015206823875073428,2.6047709132502844e-05,-0.00041207873876868053,70.0078691128187
1.5,-0.0872902944668793,0.06443631283558317,72.7301585249133,-0.012691830351297836,-0.0005095569766478316,0.0018931591324258576,71.2515256310672
1.51,-0.010111493365180791,0.10998636674299572,72.64652238652845,-0.011608545311815677,-7.91763222068834e-05,0.0014623287345716485,72.70003768453874
1.52,0.06549342052940021,0.05589963928491053,72.65220881326853,-0.010460319294945872,0.0015559861604561428,0.0007356290315226531,72.68265384308098
1.53,-0.017368376857408264,0.04034361702359864,72.53799078344498,-0.01039419894481717,0.0008960503675796039,-0.0002381210387796342,74.35484938727421
1.54,0.06860236707700297,0.08489564125526956,72.55251079297545,-0.011827715701932976,0.0014715715138853168,-0.00014300279243151652,75.67376069699209
1.55,-0.022897408071098826,0.09070490204783394,72.52319248993155,-0.008003641841472415,0.0007904782795186638,-0.000494246640446391,75.66861950588073
1.56,-0.06934720971473608,0.08762350770458843,72.60586662843377,-0.004392888142343071,-0.0011975026058107247,-0.0013147373512666868,76.55968803184
1.57,0.05980961234238971,0.07880291318922222,72.48849363839821,-0.005838744590863847,-0.00016343768054058303,0.0009603681379888114,77.42399420874612
1.58,0.03837310130999332,0.04804817314088462,72.49887286608005,-0.004555843858483609,-0.0005131681055351975,0.001087319124879578,78.99279577948595
1.59,-0.02238152929635769,0.09958861699181379,72.47024613435325,-0.00521225156637499,-0.002477980631749062,-0.0016895029446352106,80.49023856444302
1.6,0.03408495749974496,0.1232428619512963,72.3393517026275,-0.003527789893033188,0.0006371875488159826,-0.0001303882482366327,81.83867448503347
1.61,-0.014423335486084241,0.04520352293205243,72.45949851884453,-0.001597821806263213,0.0010450575910547506,-0.001071891753924577,82.30730170300454
1.62,0.001891987730486393,0.1629301768789403,72.3963117590444,-0.0016747731007805285,0.0018510072349245468,0.0003068447352308252,83.73415572062044
1.6300000000000001,-0.11052643732610522,-0.0483865219302486,72.3918022947755,0.0009293869612490892,0.0016509644954130454,7.955239587746047e-05,84.72842302064355
1.6400000000000001,-0.008392674463726353,0.054274709049816364,72.39513770328774,-0.002106037423965472,0.0007085124571468872,-0.00013800183188143647,85.73650189265197
1.6500000000000001,0.023720261674894366,-0.038127319960236626,72.39361968681743,-4.650606033617917e-05,-0.00041206585402804217,0.00151255527259802,86.94877926356318
1.6600000000000001,-0.027179745977279172,0.08399980296681586,72.21931495151117,0.002522252743417935,-0.0010946377899699142,5.023834072372308e-05,87.51744568844288
1.67,-0.04561623954422827,0.01945352783626047,72.20072234065553,0.0012573463420597407,0.0008141505147546257,0.0010747682420402037,88.00782818365836
1.68,-0.009044416461806662,0.03874152190492295,72.20882446081812,0.002768756492719119,-0.0013055214724788072,0.0010062477352054291,90.05768040547493
1.69,0.00913932496394246,0.022529975391017254,72.19135654837935,0.002801677998722656,-0.002698786681368972,-0.0007018126276179087,90.37436612058258
1.7,-0.002995243843546106,-0.04029449613717352,72.16555741977227,0.005213860235104767,0.0006083777577561586,0.000980941378800855,91.40070531915069
1.71,-0.062055451241214435,0.05867472209929322,72.03849325224184,0.006439043873317757,-0.0004368560485748937,-0.0008994780235678324,93.5350212898846
1.72,-0.051468971384170205,-0.06561315708154047,72.02114582515544,0.004661155843251742,-0.002207196306012628,-0.0002940192298194064,94.29360933762658
1.73,0.007944797409488535,-0.10596285043003692,72.11620286217304,0.00509706453234856,-0.0027003831108734873,-5.904241028219601e-05,94.87243098567455
1.74,0.004267586792077099,0.1216533571395615,71.92682248358697,0.005517118312497026,0.0009496942502239914,-0.001679790534258027,96.22834934430811
1.75,0.0009166542360548122,0.13230838154632948,72.0298325368808,0.006813376148797689,-0.00019152466524686038,-3.7679875774981916e-05,97.41629224370938
1.76,-0.0021354815011754708,0.07318151640802859,71.97588649017733,0.005752921940967823,0.0008749303222337299,0.00022917686794494683,98.4899060670865
1.77,-0.03932089549432135,0.06031825098483386,71.91767394860092,0.005868531570330948,0.00021374094597179053,-0.0009129476442103883,99.70319516528326
1.78,-0.0970198471006968,0.03451132180870265,71.89017038177923,0.006465909790665923,-0.0012252276259657536,0.00023238956953173552,100.67862639997702
1.79,0.06361113848561181,0.02440372179262109,71.84865941187992,0.0058439044575022865,-4.2672931910420144e-05,-0.001335796590705153,101.30414481836459
1.8,-0.08019866569893022,0.009927540168525732,71.81160858265783,0.005193030199147849,-0.0005255790456909403,-0.0011760595217189403,102.87495733308302
1.81,-0.05382615333990799,0.07931160240579127,71.78173625123664,0.0041039966469308,-0.0002628229688195998,0.0009764346092748613,104.0034045006151
1.82,-0.0009928210927197378,-0.03187690890767026,71.74571672096481,0.004286645593231455,0.0009413315706628466,0.001741937390015804,105.88913651981987
1.83,-0.039040201543117756,-0.03878085471199365,71.78468650821294,0.003986557231983967,-0.0019105019771491012,-8.318178128120068e-05,106.87622986537224
1.84,-0.035009941422772424,-0.08459672534666582,71.69082160215561,0.003737192245239374,0.0007294518612055,0.0003807006538145419,108.19596528920287
1.85,0.004331376163541083,0.007008871697863531,71.66633336496784,0.0018746329506180888,0.00010517912318190308,-0.00029117933415276695,109.58445849636433
1.86,0.025563359870088218,-0.13103362080830083,71.65624964387742,0.0007347857515282844,0.0005853699423890442,0.0008095257087217543,111.00372342224989
1.87,-0.021500389503910422,-0.053607179263211346,71.6267438762185,-0.00023862558776636998,2.7195077977285876e-05,-0.0011579576318782184,112.43222121240294
1.8800000000000001,-0.05089908993324706,-0.07228847475749534,71.49590957138703,0.0013400760337894308,0.0007949935913361913,-0.00018893636658783087,112.77370063171934
1.8900000000000001,-0.028493962888933716,-0.01193106288124978,71.52895580887753,0.0016467656496372484,-0.0009535437546711351,-0.0006503467732344987,113.04838676879393
1.9000000000000001,-0.022241434355590416,-0.07841102419097146,71.55486116177656,-0.001245851550837968,0.00020665091002615673,-0.0005920381902658951,115.08542858663108
1.9100000000000001,0.030989042208715525,-0.09485813699809235,71.49425574601591,-0.0015578529294833342,-0.0007322127520272515,-0.000519219560761503,116.5903343869225
1.92,-0.010888630085546356,-0.05361765277301374,71.42389960454912,-0.0030462508077579538,-0.001262989088626329,-0.0003522615177303169,117.4358496111812
1.93,-0.03152840662482898,-0.09536373245186054,71.46235260654451,-0.002375893646496804,-0.00012626065724695863,0.001060868740675917,119.61948993458095
1.94,-0.020023940332261677,-0.03474236788503713,71.4336411010063,-0.0021824303196023047,0.00032749704693055395,-0.0011231630291759474,120.5328445965681
